-0.808218,-0.176264,2.000000
-0.421108,0.237631,4.000000
-0.021289,-0.488719,1.000000
0.095535,0.855977,3.000000
0.997026,0.077915,3.000000
-0.251242,0.406331,2.000000
0.804972,0.194544,3.000000
0.224367,0.351149,3.000000
0.272099,0.483950,3.000000
0.082013,-0.526262,0.000000
-0.125255,-0.416167,0.000000
-0.776558,-0.151855,4.000000
0.022037,0.886103,3.000000
0.073594,0.764306,3.000000
0.088526,0.812181,3.000000
-0.044038,0.874303,2.000000
-0.646743,0.546872,2.000000
0.305664,-0.149840,0.000000
0.823287,0.209492,3.000000
0.479553,0.197130,3.000000
0.343218,0.785484,3.000000
-0.015583,0.874619,3.000000
-0.079377,0.559157,3.000000
-0.708914,0.413586,2.000000
0.793221,0.202768,3.000000
0.285045,-0.319274,1.000000
0.157201,-0.179862,0.000000
0.850082,0.203563,3.000000
0.507966,-0.397538,1.000000
0.824190,0.224693,3.000000
-0.167469,0.411893,2.000000
0.915712,-0.343999,2.000000
-0.004770,0.516683,3.000000
0.014351,0.014598,2.000000
-0.029079,0.464553,3.000000
0.876751,-0.250420,0.000000
0.272332,0.887132,3.000000
-0.256272,-0.442589,1.000000
-0.175705,-0.726299,1.000000
0.328004,-0.771097,1.000000
-0.156260,0.839124,3.000000
-0.141247,-0.570277,1.000000
0.179689,0.245887,3.000000
0.249537,0.849486,0.000000
0.089245,0.863977,3.000000
-0.856370,0.093969,4.000000
-0.213176,-0.613556,1.000000
0.457752,-0.414074,2.000000
0.269014,0.812355,0.000000
0.122333,-0.659499,1.000000
-0.085135,0.310020,3.000000
0.030808,-0.214130,1.000000
0.408585,-0.280309,4.000000
0.399544,-0.863055,2.000000
0.104889,0.727672,3.000000
0.093176,-0.242952,0.000000
0.369781,0.101958,2.000000
0.445367,0.147549,3.000000
0.918189,-0.187489,0.000000
0.562942,-0.081597,0.000000
0.393938,-0.044921,0.000000
0.112202,0.862004,3.000000
0.365283,0.474093,3.000000
0.634367,-0.638749,0.000000
-0.247359,0.539719,3.000000
-0.821577,0.261138,4.000000
-0.079721,-0.625983,1.000000
0.828957,0.217315,3.000000
-0.250359,-0.530959,1.000000
-0.061610,-0.340068,0.000000
0.508683,0.340381,3.000000
0.267714,0.466771,3.000000
0.703286,0.040438,0.000000
0.327683,-0.091702,0.000000
-0.030120,0.437957,3.000000
0.846711,0.012745,0.000000
0.305818,-0.387098,0.000000
-0.322518,0.809658,2.000000
-0.413631,0.633676,2.000000
0.766214,0.195656,3.000000
-0.699495,-0.446698,0.000000
-0.455573,-0.796831,1.000000
0.573022,-0.140825,0.000000
-0.052781,-0.328898,1.000000
0.565355,-0.265987,2.000000
-0.452788,0.710725,2.000000
-0.279543,-0.927972,1.000000
-0.195530,-0.320939,1.000000
-0.087083,-0.249689,0.000000
-0.840721,0.138933,2.000000
-0.373422,-0.147684,2.000000
0.611967,0.031590,0.000000
0.330104,-0.799580,1.000000
-0.607512,-0.365474,2.000000
0.636115,0.051539,0.000000
0.200049,0.306334,3.000000
-0.101260,0.835690,4.000000
-0.397196,0.255668,4.000000
-0.689283,0.495984,4.000000
0.366808,0.771215,3.000000
-0.184663,0.520549,2.000000
0.488301,-0.459586,0.000000
0.132259,0.485799,3.000000
0.622702,0.637617,3.000000
-0.787137,-0.214480,2.000000
0.411555,-0.044353,0.000000
0.416611,0.319791,3.000000
0.596501,0.652146,3.000000
0.957750,0.059124,3.000000
0.268969,0.377603,3.000000
0.793109,0.204710,3.000000
0.608855,0.617886,3.000000
-0.743970,-0.474314,1.000000
-0.738197,-0.033319,4.000000
-0.510912,0.184052,4.000000
0.347235,-0.437482,0.000000
-0.064587,-0.211591,1.000000
-0.806834,-0.309635,2.000000
0.363369,0.861065,3.000000
-0.386336,-0.621020,1.000000
0.336164,0.328352,3.000000
-0.087365,-0.146403,2.000000
-0.083369,0.874801,3.000000
-0.283695,0.108974,2.000000
-0.253887,-0.200027,3.000000
-0.210403,0.198908,2.000000
0.619931,-0.480837,0.000000
-0.535218,-0.148161,2.000000
0.386762,-0.190717,1.000000
-0.459194,-0.149439,2.000000
0.311202,0.564487,3.000000
-0.241192,0.706976,2.000000
0.130369,0.342635,3.000000
0.903231,-0.162753,2.000000
-0.766159,-0.158650,2.000000
0.251522,-0.245453,0.000000
-0.036643,-0.841855,1.000000
-0.564872,-0.128585,4.000000
0.017644,0.787070,3.000000
0.326543,0.667418,2.000000
-0.417781,-0.362023,0.000000
-0.792123,-0.184980,2.000000
-0.630273,-0.555835,1.000000
0.310192,0.497176,3.000000
-0.663616,-0.246930,2.000000
0.115710,0.564306,3.000000
1.006710,0.058214,3.000000
-0.194212,0.850050,3.000000
-0.546305,0.202848,4.000000
0.785949,0.198854,3.000000
0.182684,0.470466,3.000000
0.537269,0.431991,3.000000
0.331409,-0.084306,0.000000
0.250012,-0.081992,0.000000
-0.355089,-0.664235,0.000000
-0.412025,0.635955,2.000000
-0.083147,-0.748455,0.000000
-0.072139,-0.624872,1.000000
0.600804,0.614357,3.000000
0.251105,-0.082075,0.000000
0.201392,-0.367967,1.000000
0.079977,-0.654202,1.000000
0.005290,0.542770,3.000000
-0.662550,-0.602375,1.000000
0.198453,-0.269532,0.000000
0.085001,0.411685,3.000000
0.260255,-0.589207,1.000000
-0.133408,0.520637,3.000000
-0.099994,-0.443775,1.000000
0.841024,-0.290455,0.000000
0.723024,-0.549612,0.000000
0.844622,-0.274287,0.000000
-0.094887,-0.374662,1.000000
0.142496,0.309205,3.000000
0.170115,0.222178,3.000000
0.561248,-0.194650,0.000000
-0.645721,-0.380147,1.000000
-0.252356,-0.092916,2.000000
-0.526517,-0.766994,1.000000
0.065317,-0.387954,1.000000
-0.818870,0.028235,4.000000
0.291656,0.596041,3.000000
-0.429317,0.715194,0.000000
0.274971,-0.162361,0.000000
0.410064,-0.259998,3.000000
-0.757385,-0.446472,1.000000
0.083738,0.726446,3.000000
-0.503227,-0.155704,2.000000
-0.402826,-0.496042,1.000000
-0.695272,-0.533417,1.000000
-0.183317,-0.575833,1.000000
-0.482485,-0.344089,1.000000
0.183171,-0.331198,0.000000
0.965853,0.084420,3.000000
-0.165532,-0.160147,0.000000
0.075027,-0.561753,1.000000
-0.006424,0.837599,3.000000
0.512304,-0.112593,2.000000
0.037176,0.872175,3.000000
0.146048,0.525335,3.000000
0.205953,-0.533622,1.000000
0.293871,-0.264064,0.000000
-0.242977,0.283044,2.000000
0.337192,-0.382580,0.000000
-0.260555,0.821907,2.000000
0.278536,-0.371727,0.000000
0.307041,0.491849,3.000000
0.167894,-0.353727,1.000000
0.498680,0.029695,4.000000
0.129220,0.069352,3.000000
-0.390625,-0.190703,2.000000
0.458428,-0.534100,1.000000
0.503380,0.094803,2.000000
0.032977,0.840081,3.000000
-0.160627,0.810452,3.000000
-0.717642,-0.137700,2.000000
0.066079,0.844399,2.000000
-0.014046,0.878970,3.000000
-0.335985,-0.249524,0.000000
-0.001207,0.870679,3.000000
0.830144,0.216209,3.000000
-0.485667,-0.284335,0.000000
-0.717159,0.438886,2.000000
0.267153,0.922787,1.000000
-0.848220,-0.229497,0.000000
-0.050481,0.883824,2.000000
0.191089,0.251546,3.000000
0.613991,0.608132,3.000000
-0.219272,0.052535,4.000000
-0.019550,-0.395022,0.000000
0.174746,0.372004,3.000000
0.036709,0.239875,3.000000
0.203716,0.317176,3.000000
0.305764,0.215939,1.000000
0.346512,-0.426046,0.000000
0.034767,0.651989,2.000000
0.282854,-0.243042,0.000000
-0.753858,-0.475645,1.000000
0.348250,-0.452789,0.000000
0.492111,-0.422811,1.000000
0.733025,-0.367440,2.000000
0.246158,-0.080896,0.000000
0.499317,0.359588,3.000000
0.744662,0.009177,0.000000
0.353735,0.899442,3.000000
0.022862,0.834725,3.000000
-0.406424,0.057129,4.000000
0.450217,-0.042545,0.000000
-0.409995,0.724488,2.000000
0.357977,0.883327,3.000000
0.592440,-0.228672,0.000000
-0.041923,0.379916,2.000000
-0.704712,-0.239524,2.000000
0.086720,0.882133,3.000000
-0.476967,-0.249338,2.000000
0.613378,0.006484,0.000000
-0.351727,-0.523068,1.000000
0.604989,0.613090,3.000000
-0.522596,0.688867,2.000000
-0.616492,-0.591091,0.000000
-0.141807,-0.486050,0.000000
0.163167,0.257204,3.000000
0.079121,0.208542,2.000000
-0.518950,-0.576715,1.000000
-0.553098,0.664768,2.000000
0.351236,0.883932,3.000000
0.806503,-0.669596,0.000000
-0.147019,-0.182245,2.000000
0.350924,-0.456343,0.000000
0.529541,-0.123889,0.000000
0.613564,0.624660,3.000000
0.019741,-0.132997,2.000000
-0.739595,-0.175684,2.000000
0.273089,0.251288,3.000000
-0.214927,0.463219,3.000000
-0.200695,0.841298,2.000000
-0.130660,-0.646345,1.000000
0.127462,-0.311575,0.000000
0.489298,-0.136341,2.000000
-0.416340,-0.635122,1.000000
-0.277949,-0.537018,1.000000
-0.777887,0.305093,2.000000
-0.375104,0.419069,2.000000
0.069726,0.862368,3.000000
-0.732839,-0.493190,0.000000
-0.792427,-0.237212,0.000000
0.307384,0.832264,3.000000
-0.000400,0.874993,3.000000
-0.600783,-0.048397,2.000000
0.314502,0.490650,3.000000
-0.041076,0.052217,4.000000
-0.063435,-0.341210,0.000000
0.205382,0.343649,3.000000
-0.583453,-0.248538,2.000000
0.363302,-0.183814,3.000000
0.615161,0.642129,3.000000
0.588199,-0.440796,1.000000
-0.330515,0.334711,4.000000
0.308435,0.412311,3.000000
-0.464036,0.242313,2.000000
0.915662,-0.185614,0.000000
-0.062740,-0.109431,1.000000
-0.327917,0.692851,4.000000
-0.030695,-0.142283,2.000000
0.320665,-0.587204,1.000000
0.833255,0.210047,3.000000
-0.675992,0.533149,4.000000
-0.108950,0.854842,4.000000
0.507118,-0.315485,1.000000
0.044828,0.242144,3.000000
-0.233504,0.841148,2.000000
0.112052,-0.153169,1.000000
-0.133204,-0.402085,0.000000
0.392779,-0.250576,0.000000
0.005893,0.875487,2.000000
-0.777887,0.305093,2.000000
-0.088899,-0.748474,0.000000
0.838458,0.224435,3.000000
0.424802,0.145993,2.000000
0.221339,0.304252,3.000000
0.082218,0.845634,3.000000
0.553900,-0.280984,1.000000
-0.750614,-0.291600,2.000000
-0.061344,-0.656272,1.000000
0.836159,0.206835,3.000000
-0.710754,-0.512998,1.000000
0.499192,-0.413911,1.000000
-0.149488,0.733219,3.000000
0.814431,-0.610970,0.000000
0.234975,-0.026729,2.000000
-0.668620,-0.172336,2.000000
0.083008,-0.053697,2.000000
0.374199,-0.585239,0.000000
0.263792,0.814419,3.000000
-0.114314,0.819344,2.000000
0.300594,0.134023,0.000000
-0.756371,-0.044065,4.000000
-0.835780,-0.105712,2.000000
-0.023049,0.355449,3.000000
-0.298975,-0.136975,2.000000
0.368196,0.835513,3.000000
0.383978,0.620238,3.000000
0.017809,-0.129245,0.000000
0.308028,0.472906,3.000000
-0.159794,0.548887,4.000000
-0.767508,0.421237,2.000000
-0.511789,-0.765896,1.000000
0.921366,-0.037614,0.000000
-0.431888,-0.167456,2.000000
-0.730025,-0.210075,3.000000
0.250828,-0.337544,0.000000
-0.356144,0.773547,3.000000
0.700218,-0.566010,0.000000
-0.206623,-0.739501,1.000000
0.878759,-0.271908,1.000000
-0.100659,0.504596,3.000000
0.603931,-0.064303,0.000000
0.140340,-0.444806,1.000000
-0.639495,-0.583784,0.000000
0.480470,-0.030211,0.000000
0.152246,-0.561819,0.000000
-0.221857,-0.568803,0.000000
0.334318,0.814220,3.000000
0.329607,0.772273,2.000000
0.224433,0.361176,3.000000
-0.303868,0.332747,3.000000
0.579138,0.399176,3.000000
-0.170834,0.829059,3.000000
-0.351218,0.785849,3.000000
0.181468,0.169188,3.000000
0.405087,-0.040715,0.000000
-0.456680,0.738666,2.000000
-0.770276,0.335003,2.000000
-0.259571,0.492396,2.000000
0.265983,0.395331,3.000000
0.309527,0.518113,3.000000
0.504033,-0.075213,0.000000
-0.668238,-0.206493,2.000000
0.242289,-0.518958,1.000000
0.065191,0.565762,3.000000
-0.501311,-0.569879,1.000000
0.315944,-0.599177,1.000000
-0.857466,0.077511,2.000000
-0.716034,-0.537019,1.000000
0.000640,0.719424,3.000000
0.317946,0.113000,0.000000
0.407971,-0.122319,0.000000
-0.172948,0.841416,3.000000
0.494245,-0.553965,0.000000
0.487019,-0.423163,1.000000
-0.273875,0.780021,2.000000
0.346412,-0.434425,0.000000
0.367610,0.802731,3.000000
0.373143,0.826688,3.000000
-0.147883,-0.129987,2.000000
0.256399,0.194111,3.000000
-0.678592,-0.154706,3.000000
0.807696,0.210190,3.000000
0.188570,-0.211311,0.000000
-0.626778,0.290880,2.000000
0.042573,-0.191172,0.000000
-0.291116,0.471596,3.000000
-0.207664,0.189306,2.000000
0.123009,-0.259727,0.000000
0.461207,-0.040637,0.000000
0.202815,0.470003,3.000000
-0.662549,-0.509832,1.000000
-0.111733,-0.711548,1.000000
0.238377,0.323303,3.000000
0.909631,0.006659,0.000000
-0.141456,0.859185,3.000000
-0.183130,-0.087487,2.000000
0.287378,-0.445725,1.000000
0.927314,-0.064022,0.000000
-0.591477,0.591358,2.000000
0.288123,-0.236436,0.000000
-0.166045,0.271907,2.000000
0.131665,0.483269,3.000000
0.921940,-0.061530,0.000000
-0.042484,-0.636908,1.000000
0.214204,0.798887,3.000000
0.924652,-0.060187,0.000000
0.370742,0.766884,3.000000
0.563638,-0.310889,2.000000
0.086276,0.704280,3.000000
0.340821,0.642678,3.000000
0.613219,-0.928340,0.000000
-0.710116,-0.520723,1.000000
0.440430,-0.129396,3.000000
-0.195924,0.143773,4.000000
-0.525254,-0.623520,0.000000
0.480250,0.230115,3.000000
-0.344077,-0.771179,1.000000
0.012343,0.857671,3.000000
-0.740859,-0.468921,1.000000
0.079711,0.872843,0.000000
0.011961,-0.694894,1.000000
0.599879,0.673329,3.000000
0.027925,0.337396,3.000000
-0.073423,0.807689,2.000000
-0.779703,-0.225138,2.000000
0.038174,0.874703,3.000000
-0.447498,0.329617,3.000000
0.009597,0.514668,3.000000
-0.106410,0.827315,2.000000
0.475301,-0.394722,1.000000
-0.791266,-0.140269,2.000000
0.814466,0.206487,3.000000
0.261044,0.237892,3.000000
-0.229979,-0.083772,2.000000
0.191157,0.444033,3.000000
0.264449,0.988624,3.000000
0.178413,0.298625,3.000000
-0.656103,0.582995,2.000000
0.097879,0.410924,3.000000
0.005230,0.819461,3.000000
0.575050,-0.675295,0.000000
0.304212,0.559395,3.000000
-0.700847,-0.532192,0.000000
0.833222,0.199930,3.000000
-0.859258,0.132016,2.000000
0.842005,0.219877,3.000000
0.188155,-0.499976,1.000000
0.475735,0.015990,1.000000
-0.035715,0.858594,3.000000
1.187495,0.617943,3.000000
-0.262394,0.823949,3.000000
0.085780,-0.198004,0.000000
-0.095290,-0.148032,0.000000
-0.583764,-0.105491,2.000000
-0.754498,-0.211970,2.000000
-0.504672,0.588848,2.000000
0.103334,-0.201561,0.000000
0.578489,-0.241405,2.000000
-0.197157,-0.388727,0.000000
0.342017,0.363949,3.000000
0.246831,0.371327,3.000000
0.623197,0.023880,2.000000
0.607563,0.618558,3.000000
0.038174,0.874703,3.000000
-0.021968,0.521495,3.000000
0.311850,0.529196,3.000000
0.291656,0.596041,3.000000
-0.096033,-0.264973,1.000000
-0.036362,-0.992618,1.000000
0.184911,0.355592,3.000000
0.303122,0.760466,3.000000
-0.058849,0.584850,3.000000
0.839801,0.212760,3.000000
0.270632,0.922339,3.000000
-0.264481,0.627026,3.000000
-0.696077,-0.055456,4.000000
0.267858,0.238163,3.000000
0.623222,0.560088,1.000000
0.615346,0.589146,3.000000
0.339689,0.049666,0.000000
0.489784,-0.404393,1.000000
-0.137627,0.780980,3.000000
0.139108,0.859231,3.000000
-0.303600,-0.218628,0.000000
-0.210179,0.047606,4.000000
0.057301,0.330237,3.000000
-0.302529,-0.798062,1.000000
-0.480767,0.684845,4.000000
0.259050,0.972887,3.000000
0.143839,-0.216534,0.000000
-0.575750,0.667497,2.000000
0.146824,-0.523826,1.000000
-0.201403,0.618314,3.000000
-0.097213,0.821978,2.000000
-0.038426,0.878958,0.000000
0.634012,-0.488186,2.000000
-0.164306,0.790770,3.000000
0.200348,0.320058,3.000000
-0.444523,0.146550,4.000000
0.445954,0.136487,3.000000
-0.268391,0.304962,4.000000
-0.291066,0.764423,2.000000
-0.297633,0.607057,2.000000
-0.091781,0.138028,2.000000
0.077068,-0.486833,1.000000
0.420225,-0.255909,4.000000
0.191017,-0.644431,1.000000
-0.673532,0.569790,2.000000
0.561437,-0.638498,0.000000
-0.148282,0.791708,3.000000
0.451133,-0.123423,0.000000
0.216496,-0.348107,1.000000
0.002088,0.051333,4.000000
-0.483500,0.734311,2.000000
-0.165524,0.716940,2.000000
-0.118145,-0.373643,1.000000
0.298818,0.202622,3.000000
0.785175,0.220418,3.000000
-0.443486,0.725440,2.000000
0.100672,-0.737385,1.000000
0.553024,-0.469031,1.000000
0.226701,0.334422,3.000000
-0.241179,0.530919,3.000000
-0.085602,0.033212,4.000000
0.250952,-0.086122,0.000000
-0.736314,0.356231,4.000000
0.070844,0.868257,3.000000
-0.730555,-0.221656,2.000000
0.156595,0.438753,3.000000
0.040659,-0.252940,0.000000
0.114501,0.814692,3.000000
0.192012,-0.293961,0.000000
0.283018,0.176833,2.000000
-0.089785,-0.203018,0.000000
-0.756975,-0.279107,2.000000
0.245058,-0.081552,0.000000
-0.118368,-0.538183,0.000000
0.041894,-0.169666,0.000000
-0.100272,-0.170841,2.000000
-0.219567,-0.569148,0.000000
0.233742,0.284552,3.000000
0.098441,0.874207,3.000000
0.388456,-0.761365,0.000000
0.399893,-0.864695,2.000000
0.148809,-0.290917,0.000000
0.336673,0.608167,2.000000
0.366655,-0.531884,0.000000
-0.396754,-0.557692,1.000000
-0.745803,-0.464549,1.000000
-0.470449,-0.014706,4.000000
-0.616124,-0.069561,2.000000
0.071944,0.376131,3.000000
-0.021082,-0.165162,0.000000
0.395564,-0.810573,0.000000
0.162157,-0.083121,0.000000
-0.049131,0.879640,3.000000
0.266512,0.333856,3.000000
0.262408,0.366570,3.000000
0.808973,0.218278,3.000000
-0.317815,-0.185698,2.000000
-0.657349,-0.204118,2.000000
0.075961,0.878063,3.000000
-0.056078,-0.176589,2.000000
0.022274,0.297116,3.000000
0.728174,-0.570587,0.000000
-0.313581,-0.518380,2.000000
0.397729,-0.839363,0.000000
0.199606,0.610679,3.000000
0.371154,-0.566847,0.000000
-0.497577,-0.626726,0.000000
0.117892,0.489447,2.000000
-0.555872,0.686355,2.000000
0.026349,0.558614,3.000000
-0.416683,-0.157463,2.000000
0.562069,-0.086924,0.000000
0.048404,-0.711049,1.000000
0.489393,0.259465,3.000000
1.002707,0.060573,3.000000
0.176824,0.336457,3.000000
1.038104,0.070369,3.000000
-0.120358,0.869481,3.000000
0.121273,0.847737,3.000000
0.218105,0.372384,3.000000
-0.052149,0.879084,3.000000
-0.060453,0.505985,3.000000
0.333373,0.684255,3.000000
-0.464206,0.623903,2.000000
0.416611,0.319791,3.000000
-0.172181,-0.116652,2.000000
-0.190412,0.650892,3.000000
0.172627,0.573862,3.000000
0.079411,0.873559,3.000000
0.406134,0.309779,3.000000
0.782042,0.201150,3.000000
-0.809334,0.288481,4.000000
0.775846,0.215274,3.000000
0.095213,-0.047257,2.000000
-0.333997,0.778849,2.000000
-0.144233,0.577835,3.000000
-0.112795,0.629340,2.000000
-0.586022,0.581137,4.000000
-0.172747,-0.245517,0.000000
0.432713,0.379457,3.000000
0.411717,0.254570,4.000000
-0.049796,-0.645353,1.000000
0.137016,0.859599,3.000000
0.499787,-0.492658,3.000000
-0.435406,0.758238,2.000000
0.161835,0.820001,3.000000
-0.401174,-0.143949,2.000000
-0.632955,-0.228418,2.000000
0.395481,-0.830057,2.000000
-0.052310,-0.375891,0.000000
0.274279,-1.098549,1.000000
0.402717,0.347543,3.000000
0.716557,0.161843,3.000000
0.044475,0.864014,3.000000
0.751691,0.197179,3.000000
0.804435,0.830909,3.000000
0.825536,0.212822,3.000000
0.378167,-0.227293,3.000000
-0.112283,0.866881,2.000000
0.097074,-0.180264,0.000000
-0.745970,-0.161375,2.000000
0.524820,-0.104904,0.000000
